,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
742,742,devops специалист (в екатеринбург),Челябинск,,110000.0,NAUMEN,2019-10-10T16:47:31+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Naumen – один из IT-лидеров в России*. С 2001 года мы разрабатываем и внедряем интеллектуальные системы и сервисы, которые приносят пользу бизнесу и государству в реальной жизни, а не «на бумаге». Нашими ИТ-продуктами пользуются крупнейшие компании России, входящие в топ-500, из разных отраслей: энергетика, финансовый сектор, телекоммуникации, промышленность, ритейл и госструктуры. Мы амбициозны и не останавливаемся на достигнутом: ежегодно оборот Naumen растет на 30%, количество сотрудников увеличивается на 17%, открываются новые офисы компании. * ТОП-10 крупнейших разработчиков ПО по числу инсталляций в РФ (по версии TAdviser), разработчик №1 в России в сегменте аутсорсинговых контакт-центров (по версии iKS-Consulting) и входим в ТОП-10 IT-работодателей России (по версии HeadHunter). Департамент информационных систем управления компании Naumen - разрабатывает и внедряет комплексные информационно-аналитические решения для органов государственной власти, представителей образования, науки и бизнеса. Департаментом реализованы такие проекты как: информационно-аналитические системы поддержки процессов проведения экспертизы научных проектов; BI-системы мониторинга финансовых показателей и результативности; информационно-научный портал для взаимодействия науки и бизнеса 4science; информационная система привлечения и отбора иностранных абитуриентов и другие. Наша команда создает решения для обработки документов: семантический поиск, мультиязычный поиск, поиск заимствований и антиплагиат, поиск близких по смыслу документов и многое другое. Кроме интеллектуальной части мы автоматизируем бизнес процессы связанные с документами. За редким исключением мы используем свободное программное обеспечение, стараемся применять микросервисный подход, но есть и исключения. Наши стенды располагаются как на наших площадках так и у заказчиков. Мы ищем специалиста с опытом, для реализации текущих проектов и совершенствования DevOps практик в команде. Требования: Обязательно: опыт работы в качестве системного администратора; хорошее знание Linux; отличные знания tcp/ip. Маршрутизация, балансировка трафика, отказоустойчивость; опыт использования виртуализации: KVM, VMWare; опыт использования контейнеризации; понимание проблем безопасности; знание bash. Желательно: опыт работы с ИТ командами; опыт работ с системами контроля версий; знакомство, а лучше опыт в том что мы используем. Обязанности: развертывание и обслуживание инфраструктуры команды; помощь в реализации проектов; сопровождение и развитие процессов CI/CD; консультация и поддержка ИТ систем у заказчика. Мы используем: Linux; Git / Gitlab / Jenkins; Ansible; ProxMox; Nginx; Docker / docker-compose; Kubernetes / helm; Prometheus; ELK для логов; Ceph; PostgreSQL / MongoDB; JVM, SBT. В Naumen мы создали все условия для продуктивной и интересной работы: индивидуально обсуждаем с каждым кандидатом зарплатные ожидания; лояльный график работы и минимум бюрократии; работа в команде профессионалов в атмосфере взаимопомощи и поддержки; реальная возможность влиять на развитие и качество продукта; возможность профессионального обучения за счет компании; мы поддерживаем развитие ИТ-сообщества и обмен опытом: участвуем во внешних и внутренних конференциях не только в качестве слушателя, но и в качестве спикера, обучаем школьников и студентам программированию, проводим собственные образовательные программы; практикуем индивидуальное планирование карьеры, Performance Review 2 раза в год (80% ключевых сотрудников компании выросли внутри Naumen); заботимся о здоровье наших сотрудников: ДМС сразу после испытательного срока: посещение специалистов в лучших поликлиниках и стоматологиях города, вызов врача на дом, госпитализация, телемедицина; полис выезжающих за рубеж (покрытие весь мир); вакцинация от гриппа; насыщенная корпоративная жизнь компании: яркие корпоративы, поздравления с календарными и профессиональными праздниками. Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый год; поддерживаем любовь к спорту: есть своя волейбольная команда, команды по кикеру, велопрогулки, возможна частичная компенсация занятий спортом, участвуем в Спартакиаде айтишников; современный и комфортный офис (Татищева). В офисе оборудованы комната активного отдыха (настольный теннис, настольный футбол, тренажеры, массажное кресло), душевая кабина. Есть корпоративное кафе, кофе-поинты с разнообразными перекусами. Оборудована велопаркока в подземном паркинге в бизнес-центре.",,,,Git|Linux
